n	ctrl	filename	algo_name	expanded_nodes	iteration_count	max_size	time	count_steps	steps
4	60	NSQ-n4-ctrl60_20250515-003157.291231151.inp	AStar with Partial Expansion with C = 2.000000	3044	1533	3000	0.007021	27	DDDLULDRRULULURDLDRUULLDRUL
4	60	NSQ-n4-ctrl60_20250515-003157.291231151.inp	Focal Search with eps = 1.050000	955	460	920	0.002113	27	DDDLULDRRULULURDLDRUULLDRUL
4	60	NSQ-n4-ctrl60_20250515-003157.320875071.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1062	531	1096	0.003261	25	LLLDDRUURDRDDLLLUURRDLLUU
4	60	NSQ-n4-ctrl60_20250515-003157.320875071.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1024	513	554	0.00261	25	LLLDDRUURDRDDLLLUURRDLLUU
4	60	NSQ-n4-ctrl60_20250515-003157.320875071.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1065	533	375	0.004994	25	LLLDDRUURDRDDLLLUURRDLLUU
4	60	NSQ-n4-ctrl60_20250515-003157.320875071.inp	VDM's PE	1263	641	429	0.002811	25	LLLDDRUURDRDDLLLUURRDLLUU
4	60	NSQ-n4-ctrl60_20250515-003157.320875071.inp	AStar with Partial Expansion with C = 2.000000	1263	641	1257	0.003	25	LLLDDRUURDRDDLLLUURRDLLUU
4	60	NSQ-n4-ctrl60_20250515-003157.320875071.inp	Focal Search with eps = 1.050000	1148	579	587	0.002724	25	LLLDDRUURDRDDLLLUURRDLLUU
4	60	NSQ-n4-ctrl60_20250515-003157.343059820.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1218	585	1323	0.003613	26	DRUULLDRDDRURULLLDRDRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.343059820.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1226	590	742	0.002827	26	DRUULLDRDDRURULLLDRDRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.343059820.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1252	604	481	0.005642	26	DRUULLDRDDRURULLLDRDRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.343059820.inp	VDM's PE	1914	930	662	0.004153	26	DRUULDDDRURULLULDDRDRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.343059820.inp	AStar with Partial Expansion with C = 2.000000	1914	930	1912	0.00441	26	DRUULDDDRURULLULDDRDRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.343059820.inp	Focal Search with eps = 1.050000	915	439	628	0.00214	26	DRUULLDRDDRURULLLDRDRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.368692030.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	71	34	85	0.000194	22	LUULDDDRRRUUULDDRULULL
4	60	NSQ-n4-ctrl60_20250515-003157.368692030.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	88	42	58	0.000162	22	LUULDDDRRRUUULDDRULULL
4	60	NSQ-n4-ctrl60_20250515-003157.368692030.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	67	31	36	0.000201	22	LUULDDDRRRUUULDDRULULL
4	60	NSQ-n4-ctrl60_20250515-003157.368692030.inp	VDM's PE	154	77	48	0.000307	22	LUULDDDRRRUUULDDRULULL
4	60	NSQ-n4-ctrl60_20250515-003157.368692030.inp	AStar with Partial Expansion with C = 2.000000	154	77	154	0.000296	22	LUULDDDRRRUUULDDRULULL
4	60	NSQ-n4-ctrl60_20250515-003157.368692030.inp	Focal Search with eps = 1.050000	56	26	45	9.4e-05	22	LUULDDDRRRUUULDDRULULL
4	60	NSQ-n4-ctrl60_20250515-003157.371934193.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	12944	6644	18386	0.053161	34	RUULDRDLULLURRDRULDLLURDLDDRRUULUL
4	60	NSQ-n4-ctrl60_20250515-003157.371934193.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	12939	6641	11787	0.039686	34	RUULDRDLULLURRDRULDLLURDLDDRRUULUL
4	60	NSQ-n4-ctrl60_20250515-003157.371934193.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	12999	6671	7756	0.081597	34	RUULDRDLULLURRDRULDLLURDLDDRRUULUL
4	60	NSQ-n4-ctrl60_20250515-003157.371934193.inp	VDM's PE	42504	21914	13277	0.128674	34	RUULDRDLULURDRULDLLURRDLLDDRRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.371934193.inp	AStar with Partial Expansion with C = 2.000000	42488	21906	42332	0.146088	34	RUULDRDLULURDRULDLLURRDLLDDRRUUULL
4	60	NSQ-n4-ctrl60_20250515-003157.371934193.inp	Focal Search with eps = 1.050000	12527	6422	11622	0.034611	34	RUULDRDLULLURRDRULDLLURDLDDRRUULUL
4	60	NSQ-n4-ctrl60_20250515-003157.915547801.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	22	11	23	7.4e-05	11	DLLLUUURDLU
4	60	NSQ-n4-ctrl60_20250515-003157.915547801.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	22	11	12	4e-05	11	DLLLUUURDLU
4	60	NSQ-n4-ctrl60_20250515-003157.915547801.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	22	11	9	6.2e-05	11	DLLLUUURDLU
4	60	NSQ-n4-ctrl60_20250515-003157.915547801.inp	VDM's PE	22	11	8	4.1e-05	11	DLLLUUURDLU
4	60	NSQ-n4-ctrl60_20250515-003157.915547801.inp	AStar with Partial Expansion with C = 2.000000	22	11	22	3.8e-05	11	DLLLUUURDLU
4	60	NSQ-n4-ctrl60_20250515-003157.915547801.inp	Focal Search with eps = 1.050000	22	11	12	3.8e-05	11	DLLLUUURDLU
4	60	NSQ-n4-ctrl60_20250515-003157.918125844.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1535	769	1509	0.004611	28	LULDDRURDDLUURDDLLLUURURDLUL
4	60	NSQ-n4-ctrl60_20250515-003157.918125844.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1591	799	793	0.003694	28	LULDDRURDDLUURDDLLLUURURDLUL
4	60	NSQ-n4-ctrl60_20250515-003157.918125844.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1543	773	492	0.006683	28	LULDDRURDDLUURDDLLLUURURDLUL
4	60	NSQ-n4-ctrl60_20250515-003157.918125844.inp	VDM's PE	1591	799	504	0.003403	28	LULDDRURDDLUURDDLLLUURURDLUL
4	60	NSQ-n4-ctrl60_20250515-003157.918125844.inp	AStar with Partial Expansion with C = 2.000000	1589	798	1557	0.003721	28	LULDDRURDDLUURDDLLLUURURDLUL
4	60	NSQ-n4-ctrl60_20250515-003157.918125844.inp	Focal Search with eps = 1.050000	1546	774	778	0.003502	28	LULDDRURDDLUURDDLLLUURURDLUL
4	60	NSQ-n4-ctrl60_20250515-003157.946244792.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	656	318	958	0.002005	25	RDLULDDRDRURDLLURRULDLULU
4	60	NSQ-n4-ctrl60_20250515-003157.946244792.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	656	318	640	0.001535	25	RDLULDDRDRURDLLURRULDLULU
4	60	NSQ-n4-ctrl60_20250515-003157.946244792.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	650	314	385	0.002822	25	RDLULDDRDRURDLLURRULDLULU
4	60	NSQ-n4-ctrl60_20250515-003157.946244792.inp	VDM's PE	1937	964	603	0.004158	25	RDLULDDRDRURDLLURRULDLULU
4	60	NSQ-n4-ctrl60_20250515-003157.946244792.inp	AStar with Partial Expansion with C = 2.000000	1937	964	1925	0.004491	25	RDLULDDRDRURDLLURRULDLULU
4	60	NSQ-n4-ctrl60_20250515-003157.946244792.inp	Focal Search with eps = 1.050000	639	309	635	0.00159	25	RDLULDDRDRURDLLURRULDLULU
4	60	NSQ-n4-ctrl60_20250515-003157.965118257.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	631	307	861	0.001888	23	URDDRULLLURURDLULDRRULL
4	60	NSQ-n4-ctrl60_20250515-003157.965118257.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	634	309	556	0.001488	23	URDDRULLLURURDLULDRRULL
4	60	NSQ-n4-ctrl60_20250515-003157.965118257.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	633	308	329	0.002666	23	URDDRULLLURURDLULDRRULL
4	60	NSQ-n4-ctrl60_20250515-003157.965118257.inp	VDM's PE	1620	812	500	0.003541	23	URDDRULLLURURDLULDRRULL
4	60	NSQ-n4-ctrl60_20250515-003157.965118257.inp	AStar with Partial Expansion with C = 2.000000	1620	812	1616	0.003767	23	URDDRULLLURURDLULDRRULL
4	60	NSQ-n4-ctrl60_20250515-003157.965118257.inp	Focal Search with eps = 1.050000	585	284	545	0.001428	23	URDDRULLLURURDLULDRRULL
4	60	NSQ-n4-ctrl60_20250515-003157.982169879.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	59	27	73	0.000176	12	ULLURRRDLULL
4	60	NSQ-n4-ctrl60_20250515-003157.982169879.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	59	27	47	0.000111	12	ULLURRRDLULL
4	60	NSQ-n4-ctrl60_20250515-003157.982169879.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	66	31	28	0.000233	12	ULLURRRDLULL
4	60	NSQ-n4-ctrl60_20250515-003157.982169879.inp	VDM's PE	110	53	36	0.00021	12	ULLURRRDLULL
4	60	NSQ-n4-ctrl60_20250515-003157.982169879.inp	AStar with Partial Expansion with C = 2.000000	110	53	110	0.000201	12	ULLURRRDLULL
4	60	NSQ-n4-ctrl60_20250515-003157.982169879.inp	Focal Search with eps = 1.050000	46	20	46	8e-05	12	ULLURRRDLULL
4	60	NSQ-n4-ctrl60_20250515-003157.984911296.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	125	58	146	0.000329	19	DDDLUUULDLURDRULDLU
4	60	NSQ-n4-ctrl60_20250515-003157.984911296.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	123	56	88	0.000212	19	DDDLUUULDLURDRULDLU
4	60	NSQ-n4-ctrl60_20250515-003157.984911296.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	128	59	53	0.000434	19	DDDLUUULDLURDRULDLU
4	60	NSQ-n4-ctrl60_20250515-003157.984911296.inp	VDM's PE	210	102	70	0.000401	19	DDDLUUULDLURDRULDLU
4	60	NSQ-n4-ctrl60_20250515-003157.984911296.inp	AStar with Partial Expansion with C = 2.000000	210	102	210	0.000409	19	DDDLUUULDLURDRULDLU
4	60	NSQ-n4-ctrl60_20250515-003157.984911296.inp	Focal Search with eps = 1.050000	96	45	77	0.000174	19	DDDLUUULDLURDRULDLU
4	60	NSQ-n4-ctrl60_20250515-003157.988479871.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	113	50	117	0.000264	17	RDLURURDDRDLLUULU
4	60	NSQ-n4-ctrl60_20250515-003157.988479871.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	99	44	60	0.000161	17	RDLURURDDRDLLUULU
4	60	NSQ-n4-ctrl60_20250515-003157.988479871.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	117	53	48	0.000357	17	RDLURURDDRDLLUULU
4	60	NSQ-n4-ctrl60_20250515-003157.988479871.inp	VDM's PE	119	54	47	0.000204	17	RDLURURDDRDLLUULU
4	60	NSQ-n4-ctrl60_20250515-003157.988479871.inp	AStar with Partial Expansion with C = 2.000000	119	54	119	0.000198	17	RDLURURDDRDLLUULU
4	60	NSQ-n4-ctrl60_20250515-003157.988479871.inp	Focal Search with eps = 1.050000	119	54	66	0.000181	17	RDLURURDDRDLLUULU
4	60	NSQ-n4-ctrl60_20250515-003157.991418096.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	82	37	87	0.000199	19	RRRUUULLDRDDRULUULL
4	60	NSQ-n4-ctrl60_20250515-003157.991418096.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	91	42	50	0.000149	19	RRRUUULLDRDDRULUULL
4	60	NSQ-n4-ctrl60_20250515-003157.991418096.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	72	33	24	0.000192	19	RRRUUULLDRDDRULUULL
4	60	NSQ-n4-ctrl60_20250515-003157.991418096.inp	VDM's PE	91	42	25	0.000149	19	RRRUUULLDRDDRULUULL
4	60	NSQ-n4-ctrl60_20250515-003157.991418096.inp	AStar with Partial Expansion with C = 2.000000	91	42	91	0.000148	19	RRRUUULLDRDDRULUULL
4	60	NSQ-n4-ctrl60_20250515-003157.991418096.inp	Focal Search with eps = 1.050000	55	27	38	9.8e-05	19	RRRUUULLDRDDRULUULL
4	60	NSQ-n4-ctrl60_20250515-003157.993953605.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	366	177	357	0.001015	23	RULDLDDLUUURRRDLDLDLUUU
4	60	NSQ-n4-ctrl60_20250515-003157.993953605.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	366	177	190	0.000747	23	RULDLDDLUUURRRDLDLDLUUU
4	60	NSQ-n4-ctrl60_20250515-003157.993953605.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	366	177	119	0.00133	23	RULDLDDLUUURRRDLDLDLUUU
4	60	NSQ-n4-ctrl60_20250515-003157.993953605.inp	VDM's PE	366	177	118	0.000734	23	RULDLDDLUUURRRDLDLDLUUU
4	60	NSQ-n4-ctrl60_20250515-003157.993953605.inp	AStar with Partial Expansion with C = 2.000000	366	177	356	0.000755	23	RULDLDDLUUURRRDLDLDLUUU
4	60	NSQ-n4-ctrl60_20250515-003157.993953605.inp	Focal Search with eps = 1.050000	320	153	176	0.000644	23	RULDLDDLUUURRRDLDLDLUUU
4	60	NSQ-n4-ctrl60_20250515-003158.001234402.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	64	30	65	0.000164	18	DDRULURDRDRDLLLUUU
4	60	NSQ-n4-ctrl60_20250515-003158.001234402.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	64	30	35	0.000108	18	DDRULURDRDRDLLLUUU
4	60	NSQ-n4-ctrl60_20250515-003158.001234402.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	64	30	23	0.000187	18	DDRULURDRDRDLLLUUU
4	60	NSQ-n4-ctrl60_20250515-003158.001234402.inp	VDM's PE	64	30	22	0.000109	18	DDRULURDRDRDLLLUUU
4	60	NSQ-n4-ctrl60_20250515-003158.001234402.inp	AStar with Partial Expansion with C = 2.000000	64	30	64	0.000106	18	DDRULURDRDRDLLLUUU
4	60	NSQ-n4-ctrl60_20250515-003158.001234402.inp	Focal Search with eps = 1.050000	48	22	28	7.7e-05	18	DDRULURDRDRDLLLUUU
4	60	NSQ-n4-ctrl60_20250515-003158.003788359.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	135	63	147	0.000355	18	RRRDDLUURDLDRULLUL
4	60	NSQ-n4-ctrl60_20250515-003158.003788359.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	129	60	86	0.000245	18	RRRDDLUURDLDRULLUL
4	60	NSQ-n4-ctrl60_20250515-003158.003788359.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	139	66	56	0.000469	18	RRRDDLUURDLDRULLUL
4	60	NSQ-n4-ctrl60_20250515-003158.003788359.inp	VDM's PE	181	86	56	0.000334	18	RRRDDLUURDLDRULLUL
4	60	NSQ-n4-ctrl60_20250515-003158.003788359.inp	AStar with Partial Expansion with C = 2.000000	181	86	179	0.00034	18	RRRDDLUURDLDRULLUL
4	60	NSQ-n4-ctrl60_20250515-003158.003788359.inp	Focal Search with eps = 1.050000	98	47	74	0.000185	18	RRRDDLUURDLDRULLUL
4	60	NSQ-n4-ctrl60_20250515-003158.007619633.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	287	141	322	0.000792	20	LULDRUULDRRRDLUULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.007619633.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	303	148	187	0.000633	20	LULDRUULDRRRDLUULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.007619633.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	281	138	119	0.001052	20	LULDRUULDRRRDLUULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.007619633.inp	VDM's PE	485	239	168	0.000995	20	LULDRUULDRRRDLUULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.007619633.inp	AStar with Partial Expansion with C = 2.000000	485	239	481	0.001006	20	LULDRUULDRRRDLUULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.007619633.inp	Focal Search with eps = 1.050000	231	110	174	0.000486	20	LULDRUULDRRRDLUULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.014417353.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	930	456	1086	0.002768	26	LLDRUULURRDRDLDLURDRUULLLU
4	60	NSQ-n4-ctrl60_20250515-003158.014417353.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	921	451	632	0.002202	26	LLDRUULURRDRDLDLURDRUULLLU
4	60	NSQ-n4-ctrl60_20250515-003158.014417353.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	874	427	371	0.003793	26	LLDRUULURRDRDLDLURDRUULLLU
4	60	NSQ-n4-ctrl60_20250515-003158.014417353.inp	VDM's PE	1843	929	605	0.004025	26	LLDRUULURRDRDLDLURDRUULLLU
4	60	NSQ-n4-ctrl60_20250515-003158.014417353.inp	AStar with Partial Expansion with C = 2.000000	1843	929	1835	0.004541	26	LLDRUULURRDRDLDLURDRUULLLU
4	60	NSQ-n4-ctrl60_20250515-003158.014417353.inp	Focal Search with eps = 1.050000	755	369	567	0.001813	26	LLDRUULURRDRDLDLURDRUULLLU
4	60	NSQ-n4-ctrl60_20250515-003158.036192603.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	39	16	40	9.7e-05	13	UUULDDDRULLUU
4	60	NSQ-n4-ctrl60_20250515-003158.036192603.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	39	16	24	5.5e-05	13	UUULDDDRULLUU
4	60	NSQ-n4-ctrl60_20250515-003158.036192603.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	39	16	17	9.5e-05	13	UUULDDDRULLUU
4	60	NSQ-n4-ctrl60_20250515-003158.036192603.inp	VDM's PE	39	16	16	5.8e-05	13	UUULDDDRULLUU
4	60	NSQ-n4-ctrl60_20250515-003158.036192603.inp	AStar with Partial Expansion with C = 2.000000	39	16	39	5.4e-05	13	UUULDDDRULLUU
4	60	NSQ-n4-ctrl60_20250515-003158.036192603.inp	Focal Search with eps = 1.050000	39	16	24	5.1e-05	13	UUULDDDRULLUU
4	60	NSQ-n4-ctrl60_20250515-003158.038359778.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	295	145	414	0.000913	21	LDRULLDRURDDLDRUULULL
4	60	NSQ-n4-ctrl60_20250515-003158.038359778.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	307	150	275	0.000678	21	LDRULLDRURDDLDRUULULL
4	60	NSQ-n4-ctrl60_20250515-003158.038359778.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	304	149	172	0.001258	21	LDRULLDRURDDLDRUULULL
4	60	NSQ-n4-ctrl60_20250515-003158.038359778.inp	VDM's PE	792	396	238	0.001666	21	LDRDLDRUUULLDRURDLULL
4	60	NSQ-n4-ctrl60_20250515-003158.038359778.inp	AStar with Partial Expansion with C = 2.000000	792	396	788	0.001759	21	LDRDLDRUUULLDRURDLULL
4	60	NSQ-n4-ctrl60_20250515-003158.038359778.inp	Focal Search with eps = 1.050000	286	140	269	0.000685	21	LDRULLDRURDDLDRUULULL
4	60	NSQ-n4-ctrl60_20250515-003158.047326425.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	6221	3154	9245	0.026066	28	UUULDRDLDLLURDRULLUURRRDLLUL
4	60	NSQ-n4-ctrl60_20250515-003158.047326425.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	6242	3164	6104	0.018018	28	UUULDRDLDLLURDRULLUURRRDLLUL
4	60	NSQ-n4-ctrl60_20250515-003158.047326425.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	6248	3166	3810	0.036817	28	UUULDRDLDLLURDRULLUURRRDLLUL
4	60	NSQ-n4-ctrl60_20250515-003158.047326425.inp	VDM's PE	18077	9290	5539	0.04457	28	LLLURDRRUUULDRDLLLUURRRDLLUL
4	60	NSQ-n4-ctrl60_20250515-003158.047326425.inp	AStar with Partial Expansion with C = 2.000000	18077	9290	18057	0.052581	28	LLLURDRRUUULDRDLLLUURRRDLLUL
4	60	NSQ-n4-ctrl60_20250515-003158.047326425.inp	Focal Search with eps = 1.050000	6212	3149	6095	0.016948	28	UUULDRDLDLLURDRULLUURRRDLLUL
4	60	NSQ-n4-ctrl60_20250515-003158.259577341.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	14325	7226	15003	0.056082	37	LDLULDDDRRURDLLURRUULLDDLDRRRUULULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.259577341.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	14646	7381	7946	0.042781	37	LDLULDDDRRURDLLURRUULLDDLDRRRUULULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.259577341.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	14731	7425	5194	0.084789	37	LDLULDDDRRURDLLURRUULLDDLDRRRUULULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.259577341.inp	VDM's PE	20064	10342	6637	0.048875	37	LDLULDDRDRURDLLLURRRUULLDDDRRUULULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.259577341.inp	AStar with Partial Expansion with C = 2.000000	20064	10342	19992	0.054979	37	LDLULDDRDRURDLLLURRRUULLDDDRRUULULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.259577341.inp	Focal Search with eps = 1.050000	10586	5310	6332	0.026725	37	LDLULDDDRRURDLLURRUULLDDLDRRRUULULDLU
4	60	NSQ-n4-ctrl60_20250515-003158.603219266.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	36	15	37	9.3e-05	12	RUURDDLUULUL
4	60	NSQ-n4-ctrl60_20250515-003158.603219266.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	36	15	22	5.3e-05	12	RUURDDLUULUL
4	60	NSQ-n4-ctrl60_20250515-003158.603219266.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	36	15	15	8.9e-05	12	RUURDDLUULUL
4	60	NSQ-n4-ctrl60_20250515-003158.603219266.inp	VDM's PE	36	15	14	5.4e-05	12	RUURDDLUULUL
4	60	NSQ-n4-ctrl60_20250515-003158.603219266.inp	AStar with Partial Expansion with C = 2.000000	36	15	36	5.2e-05	12	RUURDDLUULUL
4	60	NSQ-n4-ctrl60_20250515-003158.603219266.inp	Focal Search with eps = 1.050000	36	15	22	4.9e-05	12	RUURDDLUULUL
4	60	NSQ-n4-ctrl60_20250515-003158.605479057.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	392	187	457	0.001113	21	LDDLULURDLDRURRDLLLUU
4	60	NSQ-n4-ctrl60_20250515-003158.605479057.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	403	192	281	0.000894	21	LDDLULURDLDRURRDLLLUU
4	60	NSQ-n4-ctrl60_20250515-003158.605479057.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	406	195	172	0.00162	21	LDDLULURDLDRURRDLLLUU
4	60	NSQ-n4-ctrl60_20250515-003158.605479057.inp	VDM's PE	684	343	208	0.001428	21	LDDLULURDLDRURRDLLLUU
4	60	NSQ-n4-ctrl60_20250515-003158.605479057.inp	AStar with Partial Expansion with C = 2.000000	684	343	680	0.001567	21	LDDLULURDLDRURRDLLLUU
4	60	NSQ-n4-ctrl60_20250515-003158.605479057.inp	Focal Search with eps = 1.050000	325	157	249	0.000779	21	LDDLULURDLDRURRDLLLUU
4	60	NSQ-n4-ctrl60_20250515-003158.615033750.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	39	21	40	0.000124	12	RRUUULDRULLL
4	60	NSQ-n4-ctrl60_20250515-003158.615033750.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	35	18	20	7e-05	12	RRUUULDRULLL
4	60	NSQ-n4-ctrl60_20250515-003158.615033750.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	39	21	14	0.00013	12	RRUUULDRULLL
4	60	NSQ-n4-ctrl60_20250515-003158.615033750.inp	VDM's PE	39	21	13	7.9e-05	12	RRUUULDRULLL
4	60	NSQ-n4-ctrl60_20250515-003158.615033750.inp	AStar with Partial Expansion with C = 2.000000	39	21	39	7.7e-05	12	RRUUULDRULLL
4	60	NSQ-n4-ctrl60_20250515-003158.615033750.inp	Focal Search with eps = 1.050000	27	14	15	5.3e-05	12	RRUUULDRULLL
4	60	NSQ-n4-ctrl60_20250515-003158.617253162.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	678	325	857	0.002068	29	ULDLDDRRRUUULLDDLURDRUULDRULL
4	60	NSQ-n4-ctrl60_20250515-003158.617253162.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	666	320	523	0.001559	29	ULDLDDRRRUUULLDDLURDRUULDRULL
4	60	NSQ-n4-ctrl60_20250515-003158.617253162.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	668	321	325	0.002978	29	ULDLDDRRRUUULLDDLURDRUULDRULL
4	60	NSQ-n4-ctrl60_20250515-003158.617253162.inp	VDM's PE	2158	1057	700	0.004698	29	LLDDRRRUULULDDLURDRURULLDRULL
4	60	NSQ-n4-ctrl60_20250515-003158.617253162.inp	AStar with Partial Expansion with C = 2.000000	2158	1057	2144	0.005227	29	LLDDRRRUULULDDLURDRURULLDRULL
4	60	NSQ-n4-ctrl60_20250515-003158.617253162.inp	Focal Search with eps = 1.050000	566	269	476	0.001391	29	ULDLDDRRRUUULLDDLURDRUULDRULL
4	60	NSQ-n4-ctrl60_20250515-003158.637593989.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	526	256	778	0.001555	27	ULULLDDDRURDRULULULDDDRULUU
4	60	NSQ-n4-ctrl60_20250515-003158.637593989.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	524	255	521	0.0012	27	ULULLDDDRURDRULULULDDDRULUU
4	60	NSQ-n4-ctrl60_20250515-003158.637593989.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	528	257	333	0.002265	27	ULULLDDDRURDRULULULDDDRULUU
4	60	NSQ-n4-ctrl60_20250515-003158.637593989.inp	VDM's PE	2023	1026	651	0.004713	27	ULULLDDDRURDRULULLDDRULURUL
4	60	NSQ-n4-ctrl60_20250515-003158.637593989.inp	AStar with Partial Expansion with C = 2.000000	2023	1026	2023	0.004825	27	ULULLDDDRURDRULULLDDRULURUL
4	60	NSQ-n4-ctrl60_20250515-003158.637593989.inp	Focal Search with eps = 1.050000	518	253	517	0.001341	27	ULULLDDDRURDRULULULDDDRULUU
4	60	NSQ-n4-ctrl60_20250515-003158.656102078.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	944	469	1270	0.00291	26	RULDRRDRUULLULDRURRDDLULLU
